"State","State_Code","District","District_C","Township","Township_C","VillageTra","VT_Code","VT_HH","VT_Pop","Village","Village_Co","Village_HH","Village_Fa","Village_Po","Pop_2001","Pop_2013","Name","Longitude","Latitude","Population","Pop_2011","pop_g_u","pop_g_r","ho_size_u","ho_size_r","mg_fl_cl","gr_ml_cm","Source","State_GIS"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Thindawyo","0","0","0","Thindawyo",0,"0","0",0,720,NA,"Thindawyo",95.782309,17.700925,836,836,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Kywethat","0","0","0","Kywethat",0,"0","0",0,330,NA,"Kywethat",95.78031,17.722916,383,383,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Kywethat","0","0","0","Ngwekweatat",0,"0","0",0,390,NA,"Ngwekweatat",95.762408,17.699471,453,453,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Kywethat","0","0","0","Thindawyo",0,"0","0",0,328,NA,"Thindawyo",95.769224,17.708376,381,381,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Kywethat","0","0","0","Ngwekweauk",0,"0","0",0,272,NA,"Ngwekweauk",95.768042,17.700561,316,316,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Kywethat","0","0","0","Kwethatgale",0,"0","0",0,97,NA,"Kwethatgale",95.768733,17.729659,113,113,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Zeinza","0","0","0","Sandwin",0,"0","0",0,647,NA,"Sandwin",95.83447,17.667575,751,751,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Zeinza","0","0","0","Zeinza_Ywa",0,"0","0",0,975,NA,"Zeinza_Ywa",95.815477,17.668756,1132,1132,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Yedwingon","0","0","0","Yedwingon",0,"0","0",0,450,NA,"Yedwingon",95.780128,17.590788,522,522,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Yedwingon","0","0","0","Nyaungkaukkwe",0,"0","0",0,300,NA,"Nyaungkaukkwe",95.792669,17.59315,348,348,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Yedwingon","0","0","0","Banbwegon",0,"0","0",0,200,NA,"Banbwegon",95.777856,17.595604,232,232,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Yedwingon","0","0","0","Magyigyaung",0,"0","0",0,400,NA,"Magyigyaung",95.775585,17.61287,464,464,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
