"State","State_Code","District","District_C","Township","Township_C","VillageTra","VT_Code","VT_HH","VT_Pop","Village","Village_Co","Village_HH","Village_Fa","Village_Po","Pop_2001","Pop_2013","Name","Longitude","Latitude","Population","Pop_2011","pop_g_u","pop_g_r","ho_size_u","ho_size_r","mg_fl_cl","gr_ml_cm","Source","State_GIS"
"Shan (South)","16","Taunggyi","1601","Hopong","160110","Mine Pyin","16011006","434","2330","Wam Pon",16011006002,"13","20",87,87,NA,"Wam Pon",97.1177474,21.1751055,96,96,0.0114,0.0066,5.46,6.05,1,19,"DRD","Shan State (South)"
"Shan (South)","16","Taunggyi","1601","Hopong","160110","Mine Pyin","16011006","434","2330","Lon Sit",16011006003,"22","30",130,130,NA,"Lon Sit",97.1194751,21.1652792,143,143,0.0114,0.0066,5.46,6.05,1,19,"DRD","Shan State (South)"
"Shan (South)","16","Taunggyi","1601","Hopong","160110","Mine Pyin","16011006","434","2330","Nam Kin",16011006004,"22","31",135,135,NA,"Nam Kin",97.1177474,21.1455185,149,149,0.0114,0.0066,5.46,6.05,1,19,"DRD","Shan State (South)"
"Shan (South)","16","Taunggyi","1601","Hopong","160110","Mine Pyin","16011006","434","2330","Kyauk Hygnet",16011006005,"20","35",153,153,NA,"Kyauk Hygnet",97.1189352,21.125434,169,169,0.0114,0.0066,5.46,6.05,1,19,"DRD","Shan State (South)"
"Shan (South)","16","Taunggyi","1601","Hopong","160110","Mine Pyin","16011006","434","2330","Hpar Lai",16011006006,"30","42",198,198,NA,"Hpar Lai",97.1470104,21.1351523,218,218,0.0114,0.0066,5.46,6.05,1,19,"DRD","Shan State (South)"
"Shan (South)","16","Taunggyi","1601","Hopong","160110","Mine Pyin","16011006","434","2330","Nam Maw Kit",16011006007,"14","20",100,100,NA,"Nam Maw Kit",97.1773532,21.119495,110,110,0.0114,0.0066,5.46,6.05,1,19,"DRD","Shan State (South)"
"Shan (South)","16","Taunggyi","1601","Hopong","160110","Mine Pyin","16011006","434","2330","Loi Nam",16011006008,"15","30",123,123,NA,"Loi Nam",97.19625,21.1056734,136,136,0.0114,0.0066,5.46,6.05,1,19,"DRD","Shan State (South)"
"Shan (South)","16","Taunggyi","1601","Hopong","160110","Mine Pyin","16011006","434","2330","Naung Lan",16011006009,"18","22",86,86,NA,"Naung Lan",97.1797288,21.090556,95,95,0.0114,0.0066,5.46,6.05,1,19,"DRD","Shan State (South)"
"Shan (South)","16","Taunggyi","1601","Hopong","160110","Mine Pyin","16011006","434","2330","Taung Pan",16011006010,"20","31",175,175,NA,"Taung Pan",97.248729,20.9942365,193,193,0.0114,0.0066,5.46,6.05,1,19,"DRD","Shan State (South)"
"Shan (South)","16","Taunggyi","1601","Hopong","160110","Mine Pyin","16011006","614","4331","Pan Yin",16011006011,"18","22",152,152,NA,"Pan Yin",97.2668698,20.9848421,168,168,0.0114,0.0066,5.46,6.05,1,19,"DRD","Shan State (South)"
