State,State_Code,District,District_C,Township,Township_C,VillageTra,VT_Code,VT_HH,VT_Pop,Village,Village_Co,Village_HH,Village_Fa,Village_Po,Pop_2001,Pop_2013,Name,Longitude,Latitude,Population,Pop_2011,pop_g_u,pop_g_r,ho_size_u,ho_size_r,mg_fl_cl,gr_ml_cm,Source
Ayeyarwady,0,Phyapon,0,Bogale,0,Thanlaik,0,869,4169,Haingsi,0,73,75,319,319,,Haingsi,95.484773,16.316318,368,368,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Phyapon,0,Bogale,0,Haingsi,0,869,4169,Ywadanshe,0,109,120,537,537,,Ywadanshe,95.458139,16.301131,620,620,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Phyapon,0,Bogale,0,Haingsi,0,869,4169,Gwedaukkon,0,62,62,320,320,,Gwedaukkon,95.472257,16.312273,370,370,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Phyapon,0,Bogale,0,Haingsi,0,869,4169,Poshwelon,0,60,62,352,352,,Poshwelon,95.47737,16.287776,407,407,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Phyapon,0,Bogale,0,Haingsi,0,370,4169,Haingsi_atatsu,0,64,65,325,325,,Haingsi_atatsu,95.488436,16.31357,375,375,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Phyapon,0,Bogale,0,Haingsi,0,370,4169,Ywadanshe_atatsu,0,64,65,325,325,,Ywadanshe_atatsu,95.460505,16.297926,375,375,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Phyapon,0,Bogale,0,Haingsi,0,370,4169,Ywadanshe_auksu,0,109,68,350,350,,Ywadanshe_auksu,95.459284,16.295026,404,404,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Phyapon,0,Bogale,0,Thaganwa,0,717,3406,Talbin.1,0,60,55,287,287,,Talbin.1,95.493625,16.283274,331,331,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Phyapon,0,Bogale,0,Thaganwa,0,717,3406,Talpin.2,0,65,60,315,315,,Talpin.2,95.489123,16.279687,364,364,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Phyapon,0,Bogale,0,Thaganwa,0,717,3406,Talpin3,0,72,70,322,322,,Talpin3,95.482712,16.282205,372,372,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Phyapon,0,Bogale,0,Thaganwa,0,717,3406,Ngwedaung,0,63,67,452,452,,Ngwedaung,95.515222,16.272895,522,522,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Phyapon,0,Bogale,0,Thaganwa,0,717,3406,Kanongyaung,0,75,51,296,296,,Kanongyaung,95.497899,16.281137,342,342,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Phyapon,0,Bogale,0,Thaganwa,0,717,3406,Aungmingala,0,26,47,177,177,,Aungmingala,95.500264,16.271521,204,204,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Phyapon,0,Bogale,0,Poyaung,0,1213,5343,Poyaung,0,133,90,387,387,,Poyaung,95.455239,16.304947,447,447,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Phyapon,0,Bogale,0,Poyaung,0,1213,5343,Danongyaung,0,51,58,287,287,,Danongyaung,95.449592,16.307694,331,331,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Phyapon,0,Bogale,0,Poyaung,0,1213,5343,Hnegpyawgyaung,0,25,43,135,135,,Hnegpyawgyaung,95.468976,16.316699,156,156,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Phyapon,0,Bogale,0,Thazinngu,0,468,1983,Thazinngu,0,211,201,887,887,,Thazinngu,95.393577,16.303268,1024,1024,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Phyapon,0,Bogale,0,Thabyugon,0,240,1298,Thabyugon,0,157,123,742,742,,Thabyugon,95.363967,16.313036,857,857,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Phyapon,0,Bogale,0,Thabyugon,0,240,1298,Kyungale,0,50,52,272,272,,Kyungale,95.378314,16.322804,314,314,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Phyapon,0,Bogale,0,Thabyugon,0,240,1298,Kyaungchaung,0,25,21,113,113,,Kyaungchaung,95.379535,16.306168,130,130,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Phyapon,0,Bogale,0,Thabyugon,0,240,1298,Yanginzu,0,34,30,171,171,,Yanginzu,95.379993,16.316241,197,197,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Phyapon,0,Bogale,0,Thabaung,0,764,4124,Thabaung,0,247,247,1305,1305,,Thabaung,95.391746,16.297163,1507,1507,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Phyapon,0,Bogale,0,Thabaung,0,764,4124,Kyaungchaung,0,259,259,1359,1359,,Kyaungchaung,95.387319,16.304489,1569,1569,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Phyapon,0,Bogale,0,Thittogyaung,0,397,1775,Thittogyaung,0,90,90,506,506,,Thittogyaung,95.437916,16.312655,584,584,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Phyapon,0,Bogale,0,Thittogyaung,0,397,1775,Netchaung,0,70,75,135,135,,Netchaung,95.423874,16.294339,156,156,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Phyapon,0,Bogale,0,Thittogyaung,0,397,1775,Mezali,0,152,152,704,704,,Mezali,95.421737,16.301665,813,813,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Phyapon,0,Bogale,0,Thittogyaung,0,430,1775,Kalagyigyaung,0,85,152,85,85,,Kalagyigyaung,95.437153,16.292202,98,98,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Phyapon,0,Bogale,0,Thitphyugyaung,0,1019,5049,Kalagyigyaung,0,120,126,562,562,,Kalagyigyaung,95.428758,16.294187,649,649,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Phyapon,0,Bogale,0,Thitphyugyaung,0,1019,5049,Kanzu,0,120,123,576,576,,Kanzu,95.449668,16.286097,665,665,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Phyapon,0,Bogale,0,Thitphyugyaung,0,1019,5049,Taungthale,0,136,133,517,517,,Taungthale,95.488894,16.275719,597,597,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Phyapon,0,Bogale,0,Thitphyugyaung,0,1019,5049,Singyaung,0,30,36,201,201,,Singyaung,95.442342,16.292202,232,232,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Phyapon,0,Bogale,0,Ywathitkyi,0,277,1480,Hnegpyawgyaung,0,37,43,247,247,,Hnegpyawgyaung,95.395456,16.307828,285,285,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Magubin,0,Danubyu,0,Yedwingon,0,952,3922,Yedwingon,0,250,250,1000,1000,,Yedwingon,95.576227,17.259864,1155,1155,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Magubin,0,Danubyu,0,Yedwingon,0,952,3922,Hlezeik,0,214,217,950,950,,Hlezeik,95.555434,17.25168,1097,1097,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Magubin,0,Danubyu,0,Yedwingon,0,952,3922,Hlayzeik,0,200,200,878,878,,Hlayzeik,95.573889,17.252098,1014,1014,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Magubin,0,Danubyu,0,Yedwingon,0,952,3922,Akyawdar,0,50,50,228,228,,Akyawdar,95.580236,17.261367,263,263,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Magubin,0,Danubyu,0,Yedwingon,0,952,3922,Payagyi-Anauk,0,50,50,262,262,,Payagyi-Anauk,95.583826,17.246586,303,303,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Magubin,0,Danubyu,0,Tigwe,0,905,3762,Anyasu,0,50,50,227,227,,Anyasu,95.544995,17.251764,262,262,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Magubin,0,Danubyu,0,Htonbon,0,460,3126,Htonbon,0,150,150,450,450,,Htonbon,95.618399,17.326086,520,520,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Magubin,0,Danubyu,0,Htonbon,0,760,3126,Gyongyongya,0,85,85,376,376,,Gyongyongya,95.630007,17.344542,434,434,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Magubin,0,Danubyu,0,Htonbon,0,760,3126,Kyakyun,0,300,300,750,750,,Kyakyun,95.613054,17.338445,866,866,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Magubin,0,Danubyu,0,Sagagyi,0,1335,5256,Sagagyi,0,150,150,657,657,,Sagagyi,95.619234,17.332182,759,759,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Magubin,0,Danubyu,0,Sagagyi,0,1335,5256,Sagagyi(2),0,145,145,753,753,,Sagagyi(2),95.616645,17.329594,870,870,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Magubin,0,Danubyu,0,Sagagyi,0,1335,5256,Sagagyi(3),0,265,265,800,800,,Sagagyi(3),95.614558,17.329677,924,924,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Magubin,0,Danubyu,0,Sagagyi,0,1335,5256,Sagagyi(4),0,135,135,563,563,,Sagagyi(4),95.612887,17.328257,650,650,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Magubin,0,Danubyu,0,Sagagyi,0,1335,5256,Sagagyi(5),0,99,99,411,411,,Sagagyi(5),95.612386,17.329343,475,475,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Magubin,0,Danubyu,0,Sagagyi,0,1335,5256,Sagagyi(6),0,100,100,456,456,,Sagagyi(6),95.613054,17.330095,527,527,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Magubin,0,Danubyu,0,Pyingatha,0,433,2532,Seikthagu,0,30,30,158,158,,Seikthagu,95.512343,17.257943,182,182,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Magubin,0,Danubyu,0,Pyingatha,0,433,2532,Kyaungsu,0,23,23,196,196,,Kyaungsu,95.516185,17.270553,226,226,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Magubin,0,Danubyu,0,Pyingatha,0,433,2532,Kyikabin,0,51,51,226,226,,Kyikabin,95.517521,17.270804,261,261,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Magubin,0,Danubyu,0,,0,312,2154,Kyalaykaing,0,45,45,426,426,,Kyalaykaing,95.448404,17.265165,492,492,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Magubin,0,Danubyu,0,,0,312,2154,Inkat-Gala,0,48,48,443,443,,Inkat-Gala,95.427405,17.265875,512,512,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Magubin,0,Danubyu,0,,0,312,2154,Anyasu,0,52,52,452,452,,Anyasu,95.433484,17.277401,522,522,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Magubin,0,Danubyu,0,,0,312,2154,Kakanchaung,0,58,58,277,277,,Kakanchaung,95.448167,17.269743,320,320,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Magubin,0,Danubyu,0,Yegyi,0,481,1932,Yegyi,0,97,97,447,447,,Yegyi,95.574778,17.226807,516,516,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Magubin,0,Danubyu,0,Yegyi,0,481,1932,Anyasu,0,161,161,533,533,,Anyasu,95.546373,17.253371,616,616,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Pharpon,0,Dedaye,0,Kyonbok,0,562,2989,Kyonbok,0,91,96,480,480,,Kyonbok,95.878446,16.417547,554,554,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Pharpon,0,Dedaye,0,Chaunghpa,0,343,1839,Chaunghpa,0,186,191,957,957,,Chaunghpa,95.862447,16.399624,1105,1105,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Pharpon,0,Dedaye,0,Chaunghpa,0,343,1839,Kayinzu,0,82,86,432,432,,Kayinzu,95.847966,16.39365,499,499,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Pharpon,0,Dedaye,0,Chaunghpa,0,343,1839,Chauk-einzu,0,55,58,291,291,,Chauk-einzu,95.842296,16.386258,336,336,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Pharpon,0,Dedaye,0,Chaunghpa,0,343,1839,Kalazu,0,20,26,159,159,,Kalazu,95.840271,16.379575,184,184,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Pharpon,0,Dedaye,0,Nyaungtabin,0,59,305,Nyaungtabin,0,59,61,305,305,,Nyaungtabin,95.881483,16.400333,352,352,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Pharpon,0,Dedaye,0,Gondangale,0,265,1501,gondangale,0,265,272,1501,1501,,gondangale,95.872876,16.391929,1733,1733,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Pharpon,0,Dedaye,0,Thegon,0,272,1429,Thegon,0,211,217,1086,1086,,Thegon,95.862345,16.38879,1254,1254,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Pharpon,0,Dedaye,0,Thegon,0,272,1429,Malagon,0,29,32,171,171,,Malagon,95.867206,16.386562,197,197,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Pharpon,0,Dedaye,0,In-du,0,708,3898,Agegyi,0,346,352,1939,1939,,Agegyi,95.794198,16.334717,2239,2239,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Pharpon,0,Dedaye,0,Mawbezu,0,443,2339,Myaingdan,0,76,78,313,313,,Myaingdan,95.728177,16.289758,361,361,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Pharpon,0,Dedaye,0,Mawbezu,0,328,2339,Ywadanshe,0,58,61,328,328,,Ywadanshe,95.742353,16.300289,379,379,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Pharpon,0,Dedaye,0,Tawpayon,0,183,1024,Tawpayon,0,88,91,507,507,,Tawpayon,95.717747,16.300795,586,586,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Pharpon,0,Dedaye,0,Gwagale,0,410,1671,Gwagale-agegyi,0,56,57,227,227,,Gwagale-agegyi,95.794299,16.331755,262,262,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Pharpon,0,Dedaye,0,Gwagale,0,410,1671,Pyaw-bwe,0,51,52,207,207,,Pyaw-bwe,95.787008,16.322946,239,239,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Pharpon,0,Dedaye,0,Gwagale,0,410,1671,Nyaungpintan,0,53,54,215,215,,Nyaungpintan,95.774351,16.315655,248,248,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Pharpon,0,Dedaye,0,Pangadat,0,265,1364,Gyipin,0,55,57,280,280,,Gyipin,95.767668,16.305428,323,323,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Pharpon,0,Dedaye,0,Mangegale,0,398,2083,Mangegale,0,398,400,2083,2083,,Mangegale,95.704988,16.284568,2406,2406,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Pharpon,0,Dedaye,0,Ohnbin,0,827,4470,Saroegaung,0,332,335,1841,1841,,Saroegaung,95.695672,16.290846,2126,2126,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Pharpon,0,Dedaye,0,Ohnbin,0,827,4470,Ywathit,0,173,175,912,912,,Ywathit,95.707013,16.295606,1053,1053,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Pharpon,0,Dedaye,0,Thegongale,0,960,2650,Thegongale,0,273,274,1369,1369,,Thegongale,95.756124,16.310795,1581,1581,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Pharpon,0,Dedaye,0,Thegongale,0,960,1727,Hmawaing,0,273,274,1369,1369,,Hmawaing,95.760681,16.315452,1581,1581,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Maungmya,0,Einme,0,Hteinngu,0,591,3644,Anauksu,0,9,10,52,52,,Anauksu,95.182633,16.902755,60,60,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Maungmya,0,Einme,0,Chaung thagyi,0,87,755,Chaung thagyi,0,40,44,344,344,,Chaung thagyi,95.066805,16.601607,397,397,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Maungmya,0,Einme,0,Chaung thagyi,0,87,755,Shangwin,0,47,51,411,411,,Shangwin,95.072475,16.602261,475,475,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Maungmya,0,Einme,0,Hlegyaung,0,285,1590,Kanthagon,0,13,15,184,184,,Kanthagon,95.091514,16.600769,212,212,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Maungmya,0,Einme,0,Hlegyaung,0,285,1590,Hlegyaung,0,100,109,535,535,,Hlegyaung,95.085219,16.605765,618,618,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Maungmya,0,Einme,0,Hlegyaung,0,285,1590,Chaung wa,0,112,121,513,513,,Chaung wa,95.08392,16.603967,592,592,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Maungmya,0,Einme,0,Hlegyaung,0,285,1590,Ayeywa,0,60,63,358,358,,Ayeywa,95.100307,16.59967,413,413,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Maungmya,0,Einme,0,Pulu-Nyaungwaing,0,164,1082,Pulu-Nyaungwaing,0,95,104,604,604,,Pulu-Nyaungwaing,95.009834,16.608259,698,698,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Maungmya,0,Einme,0,Kungyan,0,91,710,Wayonzu,0,27,29,193,193,,Wayonzu,95.062843,16.593574,223,223,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Maungmya,0,Einme,0,Shanzu,0,214,1392,Shanzu,0,120,126,761,761,,Shanzu,95.020412,16.608714,879,879,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Maungmya,0,Einme,0,Shanzu,0,214,1392,Onbinsu,0,51,55,315,315,,Onbinsu,95.018373,16.606298,364,364,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Maungmya,0,Einme,0,Shanzu,0,214,1392,Nyangayet,0,4,5,44,44,,Nyangayet,95.018059,16.597763,51,51,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Maungmya,0,Einme,0,Shanzu,0,214,1392,Patheinsu,0,24,27,179,179,,Patheinsu,95.016804,16.600525,207,207,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Maungmya,0,Einme,0,Watalok,0,365,2522,Le eindan,0,98,105,582,582,,Le eindan,95.105403,16.596073,672,672,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Maungmya,0,Einme,0,Sattu,0,488,2592,Kanni,0,91,94,391,391,,Kanni,95.113396,16.598771,452,452,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Maungmya,0,Einme,0,,0,740,4066,Payagyigone,0,148,158,740,740,,Payagyigone,95.178629,16.956916,855,855,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Maungmya,0,Einme,0,,0,740,4066,Satkwin,0,72,75,386,386,,Satkwin,95.179936,16.941551,446,446,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Maungmya,0,Einme,0,,0,740,4066,Thindaw,0,82,89,485,485,,Thindaw,95.189391,16.93813,560,560,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Maungmya,0,Einme,0,,0,509,3161,Nyaungwai,0,95,101,591,591,,Nyaungwai,95.176639,16.903918,683,683,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Maungmya,0,Einme,0,,0,509,3161,Thayagon,0,55,60,372,372,,Thayagon,95.182299,16.916981,430,430,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Maungmya,0,Einme,0,,0,509,3161,Myanmarzu,0,40,42,262,262,,Myanmarzu,95.172222,16.917665,303,303,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Maungmya,0,Einme,0,,0,509,3161,Asugyi,0,50,52,292,292,,Asugyi,95.176701,16.91412,337,337,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Maungmya,0,Einme,0,,0,509,3161,Magyigon,0,71,79,419,419,,Magyigon,95.184414,16.908522,484,484,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Pathein,0,kangyidauk,0,Kwingale,0,448,2118,Moksomakwin,0,108,130,567,567,,Moksomakwin,95.015821,16.974483,655,655,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Pathein,0,kangyidauk,0,Kwingale,0,448,2118,Thakyutkwin,0,68,81,345,345,,Thakyutkwin,95.016011,16.971824,398,398,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Pathein,0,kangyidauk,0,Padaukpin,0,217,1177,Kalagon,0,33,40,200,200,,Kalagon,94.864061,16.946119,231,231,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Pathein,0,kangyidauk,0,Padaukpin,0,217,1177,Tagyungon,0,46,55,260,260,,Tagyungon,94.86482,16.94327,300,300,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Pathein,0,kangyidauk,0,Padaukpin,0,217,1177,Padaukpin,0,138,166,717,717,,Padaukpin,94.868809,16.942383,828,828,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Pathein,0,kangyidauk,0,Payachaung,0,217,1177,Kyaungzu,0,52,62,251,251,,Kyaungzu,94.972072,16.950994,290,290,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Pathein,0,kangyidauk,0,Payachaung,0,217,1177,Mandalaygon,0,89,107,517,517,,Mandalaygon,94.986128,16.954413,597,597,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Pathein,0,kangyidauk,0,Payachaung,0,217,1177,Ywathitgon,0,26,31,138,138,,Ywathitgon,94.972262,16.946309,159,159,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Pathein,0,kangyidauk,0,Payachaung,0,217,1177,Thayettaw,0,46,55,236,236,,Thayettaw,94.972959,16.949284,273,273,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Pathein,0,kangyidauk,0,Magugyun,0,421,2447,Nweni,0,50,60,366,366,,Nweni,94.854184,16.868307,423,423,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Pathein,0,kangyidauk,0,Magugyun,0,421,2447,Pankagon,0,37,44,228,228,,Pankagon,94.843991,16.859697,263,263,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Pathein,0,kangyidauk,0,Magugyun,0,421,2447,Myatni,0,28,34,170,170,,Myatni,94.850448,16.865838,196,196,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Pathein,0,kangyidauk,0,Shanywa,0,411,3027,Shanywa,0,336,403,2092,2092,,Shanywa,94.777576,16.72693,2416,2416,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Pathein,0,kangyidauk,0,Shanywa,0,411,3027,Thahtaygon,0,52,62,620,620,,Thahtaygon,94.774347,16.720789,716,716,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Pathein,0,kangyidauk,0,Lesu,0,138,681,Ake,0,25,30,173,173,,Ake,94.847536,16.936305,200,200,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Pathein,0,kangyidauk,0,Leikkaba,0,85,510,Kanchaung,0,25,30,150,150,,Kanchaung,94.861971,16.668619,173,173,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Pathein,0,kangyidauk,0,Leikkaba,0,85,510,Gyoka,0,10,12,60,60,,Gyoka,94.861655,16.665517,69,69,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Pathein,0,kangyidauk,0,Leikkaba,0,85,510,Leikkaba,0,50,60,300,300,,Leikkaba,94.862668,16.66672,346,346,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Pathein,0,kangyidauk,0,Wadu,0,529,2965,Anaukzugyi,0,94,113,545,545,,Anaukzugyi,94.86482,16.833169,629,629,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Pathein,0,kangyidauk,0,Wadu,0,529,2965,Anaukzugon,0,48,58,255,255,,Anaukzugon,94.865897,16.82975,294,294,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Pathein,0,kangyidauk,0,Thebyu,0,225,1309,Gwegyan,0,23,27,118,118,,Gwegyan,94.780805,16.754281,136,136,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Pathein,0,kangyidauk,0,Thebyu,0,225,1309,Shanzu,0,13,16,85,85,,Shanzu,94.78359,16.761562,98,98,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Pathein,0,kangyidauk,0,Tabawngu,0,413,2534,Kwinlezu,0,20,24,134,134,,Kwinlezu,94.952255,16.946372,155,155,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Pathein,0,kangyidauk,0,Tabawngu,0,413,2534,Hngetgyitheik,0,19,23,117,117,,Hngetgyitheik,94.9489,16.958781,135,135,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Pathein,0,kangyidauk,0,Tabawngu,0,413,2534,Yetoegon,0,43,51,196,196,,Yetoegon,94.948836,16.944979,226,226,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Pathein,0,kangyidauk,0,Tabawngu,0,413,2534,TabawGyaung,0,40,48,283,283,,TabawGyaung,94.944468,16.962073,327,327,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Pathein,0,kangyidauk,0,Apinnase,0,267,1622,Ywathitgon,0,104,125,635,635,,Ywathitgon,94.817083,16.84102,733,733,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Pathein,0,kangyidauk,0,Apinnase,0,267,1622,Tawkagon,0,110,132,681,681,,Tawkagon,94.83519,16.854505,786,786,0.0063,0.0096,5.17,5.43,1,19,DRD
Ayeyarwady,0,Pathein,0,kangyidauk,0,Apinnase,0,267,1622,Apinnase,0,28,34,180,180,,Apinnase,94.824427,16.84045,208,208,0.0063,0.0096,5.17,5.43,1,19,DRD
